sourceID,targetID,relation,relationType,,,,,,,,,,,,
R_007,C004,instanceOf,,,,,,,,,,,,,
R_008,C004,instanceOf,,,,,,,,,,,,,
R_009,C004,instanceOf,,,,,,,,,,,,,
R_010,C004,instanceOf,,,,,,,,,,,,,
0900,C008,instanceOf,,,,,,,,,,,,,
1400,C008,instanceOf,,,,,,,,,,,,,
1100,C008,instanceOf,,,,,,,,,,,,,
1300,C008,instanceOf,,,,,,,,,,,,,
1000,C008,instanceOf,,,,,,,,,,,,,
1200,C008,instanceOf,,,,,,,,,,,,,
1500,C008,instanceOf,,,,,,,,,,,,,
1900,C008,instanceOf,,,,,,,,,,,,,
0950,C008,instanceOf,,,,,,,,,,,,,
1450,C008,instanceOf,,,,,,,,,,,,,
1150,C008,instanceOf,,,,,,,,,,,,,
1350,C008,instanceOf,,,,,,,,,,,,,
1050,C008,instanceOf,,,,,,,,,,,,,
1250,C008,instanceOf,,,,,,,,,,,,,
1550,C008,instanceOf,,,,,,,,,,,,,
1650,C008,instanceOf,,,,,,,,,,,,,
2050,C008,instanceOf,,,,,,,,,,,,,
1700,C008,instanceOf,,,,,,,,,,,,,
1215,C008,instanceOf,,,,,,,,,,,,,
N001,C001,instanceOf,,,,,,,,,,,,,
N002,C001,instanceOf,,,,,,,,,,,,,
N003,C001,instanceOf,,,,,,,,,,,,,
N004,C001,instanceOf,,,,,,,,,,,,,
N005,C001,instanceOf,,,,,,,,,,,,,
